,Unnamed: 0,problem_id,problem,assign,user_answer,scoring_criterion,correct_scoring_criterion,keyword_criterion,correct_keyword_criterion,annotator
378,378,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"Stack은 사전적 의미로 쌓다, 포개다, 채우다를 의미합니다. 자료구조 개념의 하나인 Stack은 바로 쌓아 올리는 개념입니다. 보통 Stack의 특징이라고 하면 후입 선출의 또는 LIFO의 개념이라고 말합니다.

후입 선출, List In First Out(LIFO)은 결국 어떠한 일이 계속 쌓이면 마지막에 있는 일부터 처리를 하는 개념입니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']",[3],mjw8523@gmail.com
379,379,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택(Stack)이란 자료구조는 선입후출(First In, Last Out: FILO), 후입선출(Last In, First Out: LIFO)의 구조를 가지고 있습니다. 스택의 특징으로는, 한 방향 끝에서만 데이터의 삽입과 제거가 이루어진다는 것입니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
380,380,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"한 쪽 끝에서만 자료를 넣고 뺄 수 있는 LIFO(Last In First Out) 형식의 자료 구조로,  가장 최근에 스택에 추가한 항목이 가장 먼저 제거될 항목이다. 주로 DFS에 사용되며, 삽입과 삭제 그리고 조회의 시간복잡도가 O(1)이라는 특징이 있다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
381,381,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"한 쪽 끝에서만 자료를 넣고 뺄 수 있는 LIFO(Last In First Out) 형식의 자료 구조로,  가장 최근에 스택에 추가한 항목이 가장 먼저 제거될 항목이다.  삽입과 삭제 그리고 조회의 시간복잡도가 O(1)이라는 특징이 있다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
382,382,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"한 쪽 끝에서만 자료를 넣고 뺄 수 있는 LIFO(Last In First Out) 형식의 자료 구조로, 주로 DFS에 사용되며, 삽입과 삭제 그리고 조회의 시간복잡도가 O(1)이라는 특징이 있다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
383,383,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"
","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']",[],mjw8523@gmail.com
384,384,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 말 그대로 스택처럼 쌓아올리는 형태의 자료구조를 뜻합니다. 기본적으로 현재 스택의 위치를 가리키는 top 의 값을 이용하여 스택을 쌓거나 값을 출력합니다. 삽입과 삭제가 top에서만 이루어지며, DFS에서 사용됩니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[1],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2]",mjw8523@gmail.com
385,385,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,스택은 말 그대로 스택처럼 쌓아올리는 형태의 자료구조를 뜻합니다. 기본적으로 현재 스택의 위치를 가리키는 top 의 값을 이용하여 스택을 쌓거나 값을 출력합니다. DFS에서 사용됩니다.,"['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[1],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2]",mjw8523@gmail.com
386,386,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택(Stack)

먼저 들어 온 데이터가 나중에 나가는 형식(선입후출)의 자료구조이다.
선입후출(First In Last Out) 또는 후입선출(Last In First Out)구조라고 한다.
입구와 출구가 동일한 형태.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
387,387,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,스택은 데이터가 들어오는 입구와 나가는 출구가 같다. 즉 top이라고 불리는 최상단에서 LIFO의 특징을 통해 삽입과 삭제가 이루어진다.,"['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[1],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
388,388,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 한 쪽으로만 들어가기 때문에 처음 들어간 것은 밑에 깔려서 나중에 나올 수 밖에 없다. (First In Last Out=FILO)

이로인해 삽입, 삭제, 조회시 O(1)의 시간복잡도가 소요된다.
","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
389,389,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"가장 먼저 들어온게 가장 먼저나가는 구조로, 배열 혹은 연결리스트로 구현이 가능한 자료구조. 삽입 삭제가 O(1)에 가능하다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[2],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2]",mjw8523@gmail.com
390,390,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"가장 나중에 삽입된 것이 가장 먼저나가는 구조로 LIFO라 불리며, 배열 혹은 연결리스트로 구현이 가능한 자료구조. 삽입 삭제가 O(1)에 가능하다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
391,391,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 top 이라고 하는 한쪽 위치에서 모든 삽입(push)과 삭제(pop)가 일어나는 순서 리스트 입니다.
후입선출(Last In First Out : LIFO) 의 특징을 가지고 있습니다. O(1)에 삽입과 삭제가 가능하다는 특징을 가지고 있습니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
392,392,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 한쪽 끝에서만 데이터를 넣고 뺄 수 있기 때문에 LIFO(Last-In, First-Out), 즉 후입선출 형식을 가진 자료구조이다. 후위표기법과 DFS 등에서 사용된다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
393,393,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,스택은 한쪽 끝에서만 데이터를 넣고 뺄 수 있는 제한적으로 접근할 수 있는 후입선출(Last-In-First-Out) 형태의 선형 자료구조이다. 스택의 삽입이나 삭제시 맨 위의 데이터를 삭제하기 때문에 시간복잡도는 늘 O(N) 이다. 대표적으로 DFS에서 사용된다는 특징이 있다.,"['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
394,394,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 리스트의 한쪽 끝으로는 자료의 삽입, 한쪽은 자료의 삭제가 이루어지는 자료구조이다.
가장 최근에 들어온 자료가 가장 먼저 나가게 되는 LIFO(Last-In First-Out) 형태를 띱니다!
스택의 입출력은 맨 위에서만 일어나기 때문에 스택의 중간에서는 데이터를 삭제하는 것이 불가능 합니다!
","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
395,395,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 top 이라고 하는 한쪽 위치에서 모든 삽입(push)과 삭제(pop)가 일어나는 순서 리스트 입니다.
후입선출(Last In First Out : LIFO) 의 특징을 가지고 있습니다. O(N)에 삽입과 삭제가 가능하다는 특징을 가지고 있습니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
396,396,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 데이터를 관리하는 대표적인 방법으로, LIFO라는 특수한 순서를 따르는 리스트이다.  마지막으로 추가된 데이터가 제일 먼저 삭제된다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
397,397,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 후입선출(LIFO : Last in First Out)의 개념으로 만들어진 자료구조로,
 큐(Queue)와 쌍을 이뤄서 설명하는 경우가 많습니다. 삽입과 삭제가 한 곳에서 이루어지며 O(1)의 시간복잡도가 걸립니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
398,398,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 한쪽 끝에서만 데이터를 넣고 뺄 수 있는 제한적으로 접근할 수 있는 후입선출(Last-In-First-Out) 형태의 선형 자료구조이다. 스택의 삽입이나 삭제시 맨 위의 데이터를 삭제하기 때문에 시간복잡도는 늘 O(1) 이다. 대표적으로 DFS에서 사용된다는 특징이 있다.

","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
399,399,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 한쪽 끝에서만 데이터를 넣고 뺄 수 있는 제한적으로 접근할 수 있는 후입선출(Last-In-First-Out) 형태의 선형 자료구조이다. 스택의 삽입이나 삭제시 맨 위의 데이터를 삭제하기 때문에 시간복잡도는 늘 O(1) 이다. 대표적으로 BFS에서 사용된다는 특징이 있다.

","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
400,400,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"Stack 이라는 자료구조는 메모리에서도 쓰이고 실생활에서도 볼 수 있는 자료구조 입니다. (수식계산, 수식괄호검사, 웹브라우저의 뒤로/앞으로) LIFO(후입 선출)의 특징을 가지고 있는 것을 다들 알고 있을 것입니다. ","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']",[3],mjw8523@gmail.com
401,401,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired," Last In First Out(LIFO) 구조로 가장 나중에 들어간 원소가 가장 먼저 나오게 된다. 삽입과 삭제가 top에서 이루어지며, O(1)에 삽입과 삭제가 가능하다","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 2]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 1, 2, 3]",mjw8523@gmail.com
402,402,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 한쪽으로만 데이터를 넣고 뺄 수 있는 형태의 데이터 구조로, 후입 선출(Last In First Out, LIFO)이라는 특성을 지니고 있다. 스택 자료구조는 재귀 알고리즘에서 널리 사용하기도 하고, BFS에서 자주 사용된다.


차곡차곡 쌓여 있는 형태의 데이터 구조라고 보면 된다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']",[3],mjw8523@gmail.com
